748|I forgot to back up my files before I left.|나가기 전에 파일 백업하는 걸 깜빡했어.|Daily life|Intermediate|Use when you forgot to save a backup.
749|I forgot to water the plants before I left.|나가기 전에 식물에 물 주는 걸 깜빡했어.|Daily life|Intermediate|Use when you forgot to care for the plants.
750|I forgot to charge my phone before I left.|나가기 전에 휴대폰 충전하는 걸 깜빡했어.|Daily life|Intermediate|Use when you forgot to charge your phone.
751|The room feels a little stuffy this morning.|오늘 아침엔 방이 좀 답답해.|Daily life|Intermediate|Use when the air in a room feels heavy or stale.
752|The room feels a little chilly this morning.|오늘 아침엔 방이 좀 쌀쌀해.|Daily life|Intermediate|Use when the room feels cooler than expected.
753|The room feels a little humid this morning.|오늘 아침엔 방이 좀 습해.|Daily life|Intermediate|Use when the air in the room feels damp.
754|The room feels a little dim this morning.|오늘 아침엔 방이 좀 어두워.|Daily life|Intermediate|Use when the lighting feels too low.
755|The room feels a little quiet this morning.|오늘 아침엔 방이 좀 조용해.|Daily life|Intermediate|Use when the room feels unusually quiet.
756|The room feels a little cozy this morning.|오늘 아침엔 방이 좀 아늑해.|Daily life|Intermediate|Use when the room feels pleasantly comfortable.
757|I’m trying to keep my schedule organized.|일정을 체계적으로 관리하려고 해.|Daily life|Intermediate|Use when you want to sound more structured about planning.
758|I’m trying to keep my schedule realistic.|일정을 현실적으로 관리하려고 해.|Daily life|Intermediate|Use when you want to avoid overbooking yourself.
759|I’m trying to keep my schedule flexible.|일정을 유연하게 관리하려고 해.|Daily life|Intermediate|Use when you want room for changes.
760|I’m trying to keep my schedule balanced.|일정을 균형 있게 관리하려고 해.|Daily life|Intermediate|Use when you want a healthy mix of tasks and rest.
761|I’m trying to keep my schedule simple.|일정을 단순하게 관리하려고 해.|Daily life|Intermediate|Use when you want fewer unnecessary commitments.
762|I’m trying to keep my schedule consistent.|일정을 꾸준하게 관리하려고 해.|Daily life|Intermediate|Use when you want a steady routine.
763|I need a few minutes to settle in.|적응하는 데 몇 분만 더 필요해.|Daily life|Intermediate|Use when you need a little time to get comfortable.
764|I need a few minutes to gather my thoughts.|생각을 정리하는 데 몇 분만 더 필요해.|Daily life|Intermediate|Use when you need a moment to think clearly.
765|I need a few minutes to cool down.|진정하는 데 몇 분만 더 필요해.|Daily life|Intermediate|Use when you want to calm down first.
766|I need a few minutes to catch my breath.|숨을 고르는 데 몇 분만 더 필요해.|Daily life|Intermediate|Use when you need a short pause after moving around.
767|I need a few minutes to finish this call.|이 통화를 끝내는 데 몇 분만 더 필요해.|Daily life|Intermediate|Use when you are almost done on the phone.
768|I need a few minutes to look over the notes.|메모를 훑어보는 데 몇 분만 더 필요해.|Daily life|Intermediate|Use when you need a brief review of your notes.
769|I stopped by the pharmacy on my way home.|집에 가는 길에 약국에 들렀어.|Daily life|Intermediate|Use when you made a quick stop at a pharmacy.
770|I stopped by the grocery store on my way home.|집에 가는 길에 마트에 들렀어.|Daily life|Intermediate|Use when you made a quick grocery stop.
771|I stopped by the post office on my way home.|집에 가는 길에 우체국에 들렀어.|Daily life|Intermediate|Use when you had to visit the post office briefly.
772|I stopped by the bakery on my way home.|집에 가는 길에 빵집에 들렀어.|Daily life|Intermediate|Use when you picked something up from a bakery.
773|I stopped by the gas station on my way home.|집에 가는 길에 주유소에 들렀어.|Daily life|Intermediate|Use when you needed fuel or a quick stop.
774|I stopped by the convenience store on my way home.|집에 가는 길에 편의점에 들렀어.|Daily life|Intermediate|Use when you made a quick convenience store stop.
775|It would be easier if I could sort it in steps.|단계별로 정리할 수 있으면 더 쉬울 것 같아.|Daily life|Intermediate|Use when breaking something into steps would help.
776|It would be easier if I could review it in steps.|단계별로 검토할 수 있으면 더 쉬울 것 같아.|Daily life|Intermediate|Use when you want to check something one step at a time.
777|It would be easier if I could explain it in steps.|단계별로 설명할 수 있으면 더 쉬울 것 같아.|Daily life|Intermediate|Use when explaining something gradually would help.
778|It would be easier if I could fix it in steps.|단계별로 고칠 수 있으면 더 쉬울 것 같아.|Daily life|Intermediate|Use when fixing something gradually feels more manageable.
779|It would be easier if I could plan it in steps.|단계별로 계획할 수 있으면 더 쉬울 것 같아.|Daily life|Intermediate|Use when a step-by-step plan would help.
780|It would be easier if I could handle it in steps.|단계별로 처리할 수 있으면 더 쉬울 것 같아.|Daily life|Intermediate|Use when you want to deal with something gradually.
781|Could you send me the updated file by noon?|정오까지 수정된 파일 보내주실 수 있나요?|Work|Intermediate|Use when you need an updated file before a deadline.
782|Could you send me the updated agenda by noon?|정오까지 수정된 안건 보내주실 수 있나요?|Work|Intermediate|Use when you want the latest meeting agenda.
783|Could you send me the updated draft by noon?|정오까지 수정된 초안을 보내주실 수 있나요?|Work|Intermediate|Use when you need to review a revised draft.
784|Could you send me the updated notes by noon?|정오까지 수정된 메모를 보내주실 수 있나요?|Work|Intermediate|Use when you want the latest notes.
785|Could you send me the updated screenshot by noon?|정오까지 수정된 화면 캡처를 보내주실 수 있나요?|Work|Intermediate|Use when you need a fresh screenshot.
786|Could you send me the updated link by noon?|정오까지 수정된 링크를 보내주실 수 있나요?|Work|Intermediate|Use when you need a corrected link.
787|I need to follow up on the email.|그 이메일에 대해 다시 확인해야 해.|Work|Intermediate|Use when you need to chase a message that has not been answered.
788|I need to follow up on the request.|그 요청에 대해 다시 확인해야 해.|Work|Intermediate|Use when you need to check on a pending request.
789|I need to follow up on the invoice.|그 청구서에 대해 다시 확인해야 해.|Work|Intermediate|Use when you need to check a billing issue.
790|I need to follow up on the ticket.|그 문의 건에 대해 다시 확인해야 해.|Work|Intermediate|Use when you need to check a support ticket.
791|I need to follow up on the report.|그 보고서에 대해 다시 확인해야 해.|Work|Intermediate|Use when you need to check the status of a report.
792|I need to follow up on the schedule.|그 일정에 대해 다시 확인해야 해.|Work|Intermediate|Use when you need to confirm timing again.
793|The meeting has been moved to tomorrow morning.|회의가 내일 아침으로 옮겨졌어.|Work|Intermediate|Use when a meeting has been rescheduled.
794|The meeting has been moved to this afternoon.|회의가 오늘 오후로 옮겨졌어.|Work|Intermediate|Use when a meeting time changes to later the same day.
795|The meeting has been moved to Friday afternoon.|회의가 금요일 오후로 옮겨졌어.|Work|Intermediate|Use when a meeting is rescheduled to Friday afternoon.
796|The meeting has been moved to next week.|회의가 다음 주로 옮겨졌어.|Work|Intermediate|Use when a meeting is postponed to next week.
797|The meeting has been moved to Monday morning.|회의가 월요일 아침으로 옮겨졌어.|Work|Intermediate|Use when a meeting is rescheduled to Monday morning.
798|The meeting has been moved to 3 p.m.|회의가 오후 3시로 옮겨졌어.|Work|Intermediate|Use when a meeting time changes to 3 p.m.
799|I am waiting for a reply from the client.|고객의 답변을 기다리고 있어.|Work|Intermediate|Use when you are waiting on a client response.
800|I am waiting for a reply from HR.|인사팀의 답변을 기다리고 있어.|Work|Intermediate|Use when you are waiting on HR.
801|I am waiting for a reply from the designer.|디자이너의 답변을 기다리고 있어.|Work|Intermediate|Use when you are waiting on a designer.
802|I am waiting for a reply from the manager.|팀장의 답변을 기다리고 있어.|Work|Intermediate|Use when you are waiting on a manager.
803|I am waiting for a reply from support.|지원팀의 답변을 기다리고 있어.|Work|Intermediate|Use when you are waiting on support.
804|I am waiting for a reply from the vendor.|업체의 답변을 기다리고 있어.|Work|Intermediate|Use when you are waiting on a vendor.
805|I can take care of the draft.|초안은 제가 처리할 수 있어요.|Work|Intermediate|Use when you want to volunteer for the draft.
806|I can take care of the slides.|슬라이드는 제가 맡을 수 있어요.|Work|Intermediate|Use when you want to handle the presentation slides.
807|I can take care of the setup.|설정은 제가 맡을 수 있어요.|Work|Intermediate|Use when you want to handle setup work.
808|I can take care of the summary.|요약은 제가 맡을 수 있어요.|Work|Intermediate|Use when you want to handle a summary.
809|I can take care of the report.|보고서는 제가 맡을 수 있어요.|Work|Intermediate|Use when you want to handle the report.
810|I can take care of the backup.|백업은 제가 맡을 수 있어요.|Work|Intermediate|Use when you want to handle the backup.
811|We should probably check the numbers first.|일단 숫자부터 확인하는 게 좋겠어.|Work|Advanced|Use when you want to verify the figures before moving on.
812|We should probably update the plan first.|일단 계획부터 수정하는 게 좋겠어.|Work|Advanced|Use when you want to adjust the plan before continuing.
813|We should probably confirm the details first.|일단 세부 사항부터 확인하는 게 좋겠어.|Work|Advanced|Use when you want to verify details before deciding.
814|We should probably back up the files first.|일단 파일부터 백업하는 게 좋겠어.|Work|Advanced|Use when you want to protect the files before making changes.
815|We should probably compare the options first.|일단 선택지를 비교해 보는 게 좋겠어.|Work|Advanced|Use when you want to review options before choosing.
816|We should probably send a reminder first.|일단 먼저 알림을 보내는 게 좋겠어.|Work|Advanced|Use when you want to nudge someone before proceeding.
817|I am still working through the feedback.|아직 피드백을 하나씩 정리하고 있어.|Work|Advanced|Use when you are processing detailed feedback.
818|I am still working through the budget.|아직 예산안을 정리하고 있어.|Work|Advanced|Use when you are reviewing budget details.
819|I am still working through the schedule.|아직 일정을 조율하고 있어.|Work|Advanced|Use when you are still handling scheduling issues.
820|I am still working through the bug.|아직 그 버그를 잡고 있어.|Work|Advanced|Use when you are still fixing a problem in the code.
821|I am still working through the draft.|아직 초안을 다듬고 있어.|Work|Advanced|Use when you are still revising a draft.
822|I am still working through the request.|아직 그 요청을 검토 중이야.|Work|Advanced|Use when you are still processing a request.
823|This version is clearer because the structure is simpler.|이 버전은 구조가 더 단순해서 더 명확해.|Work|Advanced|Use when explaining why one version works better.
824|This version is clearer because the wording is tighter.|이 버전은 표현이 더 간결해서 더 명확해.|Work|Advanced|Use when comparing two versions of a document.
825|This version is clearer because the flow is easier to follow.|이 버전은 흐름이 더 따라가기 쉬워서 더 명확해.|Work|Advanced|Use when comparing revisions.
826|This version is clearer because the message is more direct.|이 버전은 메시지가 더 직접적이라 더 명확해.|Work|Advanced|Use when you want a more direct rewrite.
827|This version is clearer because it removes extra noise.|이 버전은 불필요한 부분을 덜어내서 더 명확해.|Work|Advanced|Use when a cleaner version reads better.
828|This version is clearer because it avoids confusion.|이 버전은 혼동을 줄여 줘서 더 명확해.|Work|Advanced|Use when one option is easier to understand.
829|Could you keep me posted on the schedule?|일정 변동 있으면 계속 알려주실 수 있나요?|Work|Intermediate|Use when you want ongoing updates about timing.
830|Could you keep me posted on the change?|변경 사항 있으면 계속 알려주실 수 있나요?|Work|Intermediate|Use when you want updates on a change.
831|Could you keep me posted on the progress?|진행 상황 계속 알려주실 수 있나요?|Work|Intermediate|Use when you want progress updates.
832|Could you keep me posted on the timeline?|일정표 계속 알려주실 수 있나요?|Work|Intermediate|Use when you want updates on the timeline.
833|Could you keep me posted on the result?|결과 나오면 계속 알려주실 수 있나요?|Work|Intermediate|Use when you want to be updated about the result.
834|Could you keep me posted on the delivery?|배송 상황 계속 알려주실 수 있나요?|Work|Intermediate|Use when you want updates about a delivery.
835|I want to make sure we are on the same page about the deadline.|마감일에 대해 서로 이해가 같은지 확인하고 싶어요.|Work|Advanced|Use when you want to confirm shared understanding about timing.
836|I want to make sure we are on the same page about the next step.|다음 단계에 대해 서로 이해가 같은지 확인하고 싶어요.|Work|Advanced|Use when you want to confirm what happens next.
837|I want to make sure we are on the same page about the budget.|예산에 대해 서로 이해가 같은지 확인하고 싶어요.|Work|Advanced|Use when you want to confirm agreement on cost.
838|I want to make sure we are on the same page about the scope.|범위에 대해 서로 이해가 같은지 확인하고 싶어요.|Work|Advanced|Use when you want to confirm project scope.
839|I want to make sure we are on the same page about the plan.|계획에 대해 서로 이해가 같은지 확인하고 싶어요.|Work|Advanced|Use when you want to confirm the plan.
840|I want to make sure we are on the same page about the priorities.|우선순위에 대해 서로 이해가 같은지 확인하고 싶어요.|Work|Advanced|Use when you want to align priorities.
841|I keep mixing up the dates.|날짜를 계속 헷갈려.|Study|Beginner|Use when you confuse dates while studying or planning.
842|I keep mixing up the names.|이름을 계속 헷갈려.|Study|Beginner|Use when you confuse names while studying or meeting people.
843|I keep mixing up the formulas.|공식을 계속 헷갈려.|Study|Beginner|Use when you confuse formulas or rules.
844|I keep mixing up the chapters.|챕터를 계속 헷갈려.|Study|Beginner|Use when you confuse chapter numbers or order.
845|I keep mixing up the words.|단어를 계속 헷갈려.|Study|Beginner|Use when you confuse vocabulary.
846|I keep mixing up the symbols.|기호를 계속 헷갈려.|Study|Beginner|Use when you confuse symbols or signs.
847|I should review the notes once more.|메모를 한 번 더 훑어봐야 해.|Study|Intermediate|Use when you want to check your notes again.
848|I should review the chapter once more.|챕터를 한 번 더 훑어봐야 해.|Study|Intermediate|Use when you want to reread a chapter.
849|I should review the answer key once more.|정답지를 한 번 더 훑어봐야 해.|Study|Intermediate|Use when you want to check the answer key again.
850|I should review the formula sheet once more.|공식 정리를 한 번 더 훑어봐야 해.|Study|Intermediate|Use when you want to check a formula sheet again.
851|I should review the vocabulary list once more.|단어 목록을 한 번 더 훑어봐야 해.|Study|Intermediate|Use when you want to revisit vocabulary.
852|I should review the outline once more.|개요를 한 번 더 훑어봐야 해.|Study|Intermediate|Use when you want to check the structure again.
853|The explanation made the rule easier to understand.|설명 덕분에 그 규칙이 더 이해하기 쉬워졌어.|Study|Intermediate|Use when a clear explanation helps you understand a rule.
854|The explanation made the lesson easier to understand.|설명 덕분에 그 수업 내용이 더 이해하기 쉬워졌어.|Study|Intermediate|Use when a lesson becomes clearer after explanation.
855|The explanation made the process easier to understand.|설명 덕분에 그 과정이 더 이해하기 쉬워졌어.|Study|Intermediate|Use when a process becomes clearer after explanation.
856|The explanation made the pattern easier to understand.|설명 덕분에 그 패턴이 더 이해하기 쉬워졌어.|Study|Intermediate|Use when a pattern becomes clearer after explanation.
857|The explanation made the structure easier to understand.|설명 덕분에 그 구조가 더 이해하기 쉬워졌어.|Study|Intermediate|Use when a structure becomes clearer after explanation.
858|The explanation made the difference easier to understand.|설명 덕분에 그 차이가 더 이해하기 쉬워졌어.|Study|Intermediate|Use when a comparison becomes clearer after explanation.
859|I learn better when I write the key points down.|핵심을 적어 두면 더 잘 배워져.|Study|Intermediate|Use when writing key points helps you study.
860|I learn better when I write the examples down.|예문을 적어 두면 더 잘 배워져.|Study|Intermediate|Use when writing examples helps you remember.
861|I learn better when I write the vocabulary down.|단어를 적어 두면 더 잘 배워져.|Study|Intermediate|Use when writing vocabulary helps you learn.
862|I learn better when I write the questions down.|질문을 적어 두면 더 잘 배워져.|Study|Intermediate|Use when writing questions helps you study.
863|I learn better when I write the summaries down.|요약을 적어 두면 더 잘 배워져.|Study|Intermediate|Use when writing summaries helps you retain information.
864|I learn better when I write the reminders down.|알림을 적어 두면 더 잘 배워져.|Study|Intermediate|Use when writing reminders helps you remember.
865|I am preparing for the quiz.|퀴즈를 준비하고 있어.|Study|Beginner|Use when you are studying for a quiz.
866|I am preparing for the exam.|시험을 준비하고 있어.|Study|Beginner|Use when you are studying for an exam.
867|I am preparing for the presentation.|발표를 준비하고 있어.|Study|Beginner|Use when you are getting ready for a presentation.
868|I am preparing for the interview.|면접을 준비하고 있어.|Study|Beginner|Use when you are getting ready for an interview.
869|I am preparing for the oral test.|말하기 시험을 준비하고 있어.|Study|Beginner|Use when you are studying for an oral test.
870|I am preparing for the midterm.|중간고사를 준비하고 있어.|Study|Beginner|Use when you are getting ready for a midterm exam.
871|I need a quieter place to study.|공부할 더 조용한 곳이 필요해.|Study|Beginner|Use when you want a quieter study environment.
872|I need a quieter place to read.|읽을 더 조용한 곳이 필요해.|Study|Beginner|Use when you want a quiet place to read.
873|I need a quieter place to write.|글을 쓸 더 조용한 곳이 필요해.|Study|Beginner|Use when you want a quiet place to write.
874|I need a quieter place to focus.|집중할 더 조용한 곳이 필요해.|Study|Beginner|Use when you need a calm place to concentrate.
875|I need a quieter place to memorize.|외울 더 조용한 곳이 필요해.|Study|Beginner|Use when you want a quiet place to memorize things.
876|I need a quieter place to review notes.|메모를 복습할 더 조용한 곳이 필요해.|Study|Beginner|Use when you want a quieter place to review notes.
877|I am trying to stay focused on reading.|읽기에 집중하려고 해.|Study|Intermediate|Use when you want to keep your attention on reading.
878|I am trying to stay focused on solving problems.|문제 푸는 데 집중하려고 해.|Study|Intermediate|Use when you want to focus on problem solving.
879|I am trying to stay focused on memorizing terms.|용어 외우는 데 집중하려고 해.|Study|Intermediate|Use when you want to stay focused on memorization.
880|I am trying to stay focused on writing summaries.|요약하는 데 집중하려고 해.|Study|Intermediate|Use when you want to focus on writing summaries.
881|I am trying to stay focused on listening practice.|듣기 연습에 집중하려고 해.|Study|Intermediate|Use when you want to focus on listening practice.
882|I am trying to stay focused on reviewing notes.|메모 복습에 집중하려고 해.|Study|Intermediate|Use when you want to stay focused on reviewing notes.
883|The grammar rule is still confusing to me.|그 문법 규칙은 아직도 헷갈려.|Study|Intermediate|Use when a grammar rule is not clear yet.
884|The chart is still confusing to me.|그 표는 아직도 헷갈려.|Study|Intermediate|Use when a chart or table is hard to read.
885|The formula is still confusing to me.|그 공식은 아직도 헷갈려.|Study|Intermediate|Use when a formula is not clear yet.
886|The chapter is still confusing to me.|그 챕터는 아직도 헷갈려.|Study|Intermediate|Use when a chapter is hard to understand.
887|The paragraph is still confusing to me.|그 문단은 아직도 헷갈려.|Study|Intermediate|Use when a paragraph is not making sense.
888|The diagram is still confusing to me.|그 도표는 아직도 헷갈려.|Study|Intermediate|Use when a diagram is hard to understand.
889|It helps when someone explains it in simple terms.|누가 쉽게 풀어서 설명해 주면 도움이 돼.|Study|Advanced|Use when a simpler explanation makes learning easier.
890|It helps when someone explains it in small steps.|누가 작은 단계로 나눠 설명해 주면 도움이 돼.|Study|Advanced|Use when step-by-step explanation helps you learn.
891|It helps when someone explains it in another way.|누가 다른 방식으로 설명해 주면 도움이 돼.|Study|Advanced|Use when a different explanation helps it click.
892|It helps when someone explains it with examples.|예시를 들어 설명해 주면 도움이 돼.|Study|Advanced|Use when examples make a concept clearer.
893|It helps when someone explains it slowly.|천천히 설명해 주면 도움이 돼.|Study|Advanced|Use when a slower pace makes learning easier.
894|It helps when someone explains it more clearly.|더 분명하게 설명해 주면 도움이 돼.|Study|Advanced|Use when clearer explanation helps you understand.
895|I want to make the most of my study time by taking notes.|메모를 하면서 공부 시간을 최대한 활용하고 싶어.|Study|Advanced|Use when you want to study efficiently.
896|I want to make the most of my study time by reviewing mistakes.|틀린 문제를 보면서 공부 시간을 최대한 활용하고 싶어.|Study|Advanced|Use when you want to study efficiently through review.
897|I want to make the most of my study time by practicing aloud.|소리 내어 연습하면서 공부 시간을 최대한 활용하고 싶어.|Study|Advanced|Use when you want to study efficiently through speaking practice.
898|I want to make the most of my study time by repeating key words.|핵심 단어를 반복하면서 공부 시간을 최대한 활용하고 싶어.|Study|Advanced|Use when you want to reinforce vocabulary.
899|I want to make the most of my study time by solving one more problem.|문제 하나를 더 풀면서 공부 시간을 최대한 활용하고 싶어.|Study|Advanced|Use when you want to push one more problem through.
900|I want to make the most of my study time by reading the summary.|요약을 읽으면서 공부 시간을 최대한 활용하고 싶어.|Study|Advanced|Use when you want to review the summary efficiently.
901|Could you tell me how to get to the station?|역까지 어떻게 가는지 알려 주실래요?|Travel|Beginner|Use when you need simple directions to a station.
902|Could you tell me how to get to the hotel?|호텔까지 어떻게 가는지 알려 주실래요?|Travel|Beginner|Use when you need simple directions to a hotel.
903|Could you tell me how to get to the museum?|박물관까지 어떻게 가는지 알려 주실래요?|Travel|Beginner|Use when you need simple directions to a museum.
904|Could you tell me how to get to the bus stop?|버스 정류장까지 어떻게 가는지 알려 주실래요?|Travel|Beginner|Use when you need simple directions to a bus stop.
905|Could you tell me how to get to the pharmacy?|약국까지 어떻게 가는지 알려 주실래요?|Travel|Beginner|Use when you need simple directions to a pharmacy.
906|Could you tell me how to get to the bridge?|다리까지 어떻게 가는지 알려 주실래요?|Travel|Beginner|Use when you need simple directions to a bridge.
907|The flight is delayed by twenty minutes.|비행기가 20분 지연됐어.|Travel|Beginner|Use when a flight is running twenty minutes late.
908|The flight is delayed by an hour.|비행기가 한 시간 지연됐어.|Travel|Beginner|Use when a flight is running one hour late.
909|The flight is delayed by two hours.|비행기가 두 시간 지연됐어.|Travel|Beginner|Use when a flight is running two hours late.
910|The flight is delayed a little longer.|비행기가 조금 더 지연됐어.|Travel|Beginner|Use when the flight delay has been extended.
911|The flight is delayed until this evening.|비행기가 오늘 저녁까지 지연됐어.|Travel|Beginner|Use when the flight is delayed until later in the day.
912|The flight is delayed until tomorrow morning.|비행기가 내일 아침까지 지연됐어.|Travel|Beginner|Use when the flight is delayed until the next morning.
913|I need to check the price before I book.|예약하기 전에 가격을 확인해야 해.|Travel|Intermediate|Use when you want to confirm the cost first.
914|I need to check the schedule before I book.|예약하기 전에 일정을 확인해야 해.|Travel|Intermediate|Use when you want to confirm timing first.
915|I need to check the cancellation policy before I book.|예약하기 전에 취소 규정을 확인해야 해.|Travel|Intermediate|Use when you want to know the refund rules first.
916|I need to check the baggage allowance before I book.|예약하기 전에 수하물 규정을 확인해야 해.|Travel|Intermediate|Use when you want to know baggage limits first.
917|I need to check the seat selection before I book.|예약하기 전에 좌석 선택을 확인해야 해.|Travel|Intermediate|Use when you want to know seat options first.
918|I need to check the hotel rating before I book.|예약하기 전에 호텔 평점을 확인해야 해.|Travel|Intermediate|Use when you want to compare hotel reviews first.
919|My suitcase is heavier than I expected.|내 캐리어가 생각보다 더 무거워.|Travel|Intermediate|Use when your suitcase weighs more than expected.
920|My backpack is heavier than I expected.|내 배낭이 생각보다 더 무거워.|Travel|Intermediate|Use when your backpack feels heavier than expected.
921|My carry-on is heavier than I expected.|내 기내 반입 가방이 생각보다 더 무거워.|Travel|Intermediate|Use when your carry-on bag feels too heavy.
922|My duffel bag is heavier than I expected.|내 더플백이 생각보다 더 무거워.|Travel|Intermediate|Use when your duffel bag feels too heavy.
923|My travel bag is heavier than I expected.|내 여행가방이 생각보다 더 무거워.|Travel|Intermediate|Use when your travel bag feels too heavy.
924|My tote bag is heavier than I expected.|내 토트백이 생각보다 더 무거워.|Travel|Intermediate|Use when your tote bag feels too heavy.
925|I booked a room near the station.|역 근처에 방을 예약했어.|Travel|Beginner|Use when you booked a room close to the station.
926|I booked a room near the airport.|공항 근처에 방을 예약했어.|Travel|Beginner|Use when you booked a room close to the airport.
927|I booked a room near the beach.|해변 근처에 방을 예약했어.|Travel|Beginner|Use when you booked a room close to the beach.
928|I booked a room near the subway.|지하철역 근처에 방을 예약했어.|Travel|Beginner|Use when you booked a room close to the subway.
929|I booked a room near the old town.|구시가지 근처에 방을 예약했어.|Travel|Beginner|Use when you booked a room close to the old town.
930|I booked a room near the conference center.|컨퍼런스 센터 근처에 방을 예약했어.|Travel|Beginner|Use when you booked a room near the conference venue.
931|I want a seat by the window.|창가 자리를 원해.|Travel|Beginner|Use when you want a window seat.
932|I want a seat by the aisle.|통로 쪽 자리를 원해.|Travel|Beginner|Use when you want an aisle seat.
933|I want a seat by the front.|앞쪽 자리를 원해.|Travel|Beginner|Use when you want a seat near the front.
934|I want a seat by the back.|뒤쪽 자리를 원해.|Travel|Beginner|Use when you want a seat near the back.
935|I want a seat by the exit.|출구 쪽 자리를 원해.|Travel|Beginner|Use when you want a seat near the exit.
936|I want a seat by the quiet area.|조용한 구역 쪽 자리를 원해.|Travel|Beginner|Use when you want a quieter seat area.
937|We should leave a little earlier because of traffic.|교통 체증 때문에 조금 더 일찍 출발해야 해.|Travel|Intermediate|Use when traffic might slow you down.
938|We should leave a little earlier because of rain.|비 때문에 조금 더 일찍 출발해야 해.|Travel|Intermediate|Use when rain might affect your timing.
939|We should leave a little earlier because of the crowd.|사람이 많아서 조금 더 일찍 출발해야 해.|Travel|Intermediate|Use when crowds might cause delays.
940|We should leave a little earlier because of the long line.|줄이 길어서 조금 더 일찍 출발해야 해.|Travel|Intermediate|Use when a long line might make you late.
941|We should leave a little earlier because of the evening rush.|퇴근 시간 혼잡 때문에 조금 더 일찍 출발해야 해.|Travel|Intermediate|Use when rush-hour traffic might slow you down.
942|We should leave a little earlier because of the distance.|거리가 멀어서 조금 더 일찍 출발해야 해.|Travel|Intermediate|Use when the destination is far away.
943|I stopped at the rest area for a quick break.|잠깐 쉬려고 휴게소에 들렀어.|Travel|Intermediate|Use when you made a short stop on a trip.
944|I stopped at the cafe for a quick break.|잠깐 쉬려고 카페에 들렀어.|Travel|Intermediate|Use when you made a quick cafe stop.
945|I stopped at the gas station for a quick break.|잠깐 쉬려고 주유소에 들렀어.|Travel|Intermediate|Use when you made a quick stop at a gas station.
946|I stopped at the convenience store for a quick break.|잠깐 쉬려고 편의점에 들렀어.|Travel|Intermediate|Use when you made a quick convenience store stop.
947|I stopped at the service area for a quick break.|잠깐 쉬려고 휴게 공간에 들렀어.|Travel|Intermediate|Use when you made a quick stop along the road.
